Structure,SMILES,Charge
BATTOH_spec_0_BB,FC(F)(F)[C@@](OCc1ccccc1)(c1ccnc2ccc(OC)cc12)[C@@H]1[N@@]2C[C@@H]([C@H](C1)CC2)C=C,0
BEDMIG_spec_0_BA_2H,Clc1ccc(cc1)S(=O)(=O)NC(=O)NCCC,0
BEFSIO_spec_0_BA_2H,Clc1ccc(cc1)OCC(=O)NC(=O)NCCCC,0
BEGBEX_spec_2_BA_2H,S=C(Nc1c(cccc1C)C)Nc1c(cccc1C)C,0
BEGBOE_spec_0_BA_2H,S(=O)(=O)(NC(C)(C)C)NC(C)(C)C,0
BEGCEY_spec_0_BA_2H,S=C(Nc1c(cc(cc1C)C)C)NC(=O)CCC,0
BEGQAH_spec_0_LB_E,O=C([C@H]1NC(c2ccccc2)(c3ccccc3)[C@H]([C@@H]1c4ccc(OC)cc4)[N+]([O-])=O)OC(C)(C)C,0
BEJNEJ_spec_0_LB,[P@@]1(=O)(N(c2c(C(=O)N1[C@@H](C)c1ccccc1)cccc2)C)N(CCCl)CCCl,0
BEQNAN_spec_0_BA_2H,[C@@H]1(C[C@H](C(=O)OC)O[C@H]1COC)NC(=O)Nc1cc(ccc1)C,0
BERSID_spec_0_BA_2H,N(c1ccccc1)C(=O)NCCC,0
BESPUN_spec_0_BB,Cl[C@H]([C@@H]1[C@@H]2C[C@H]([N@@](CC2)C1)[C@H](O)c1c2c(cccc2)ncc1)CC(F)(F)F,0
BEYZAG_spec_0_LB_E,O=C1N[C@H]([C@H]2[C@@H](C(=O)CC[C@@]12OC(=O)c1ccccc1)C)C(=O)OCC,0
BIBXAO_spec_0_BA_1H,OC(=O)[C@@H]1OC2(CCCC2)O[C@H]1C(=O)O,0
BIBXES_spec_0_BA_1H,OC(=O)[C@@H]1OC2(CCCCC2)O[C@H]1C(=O)O,0
BICDEW_spec_0_LB_E,N1C(=O)CC[C@@]21CCc1ccccc1[C@H]2O,0
BICDIA_spec_0_LB_E,N1C(=O)CC[C@]21[C@H](c1c(cccc1)C2)Cl,0
BICTOZ_spec_0_LB_E,C1(=O)[C@H]2[C@@](CCC(=O)OC)(C(=O)OC)N[C@H]([C@H]2C(=O)N1C)c1ccc(cc1)Br,0
BIJFUW_spec_1_BA_1H,Fc1ccc(cc1)C(O)(c1ccc(cc1)F)[C@@H]1OC2(O[C@H]1C(O)(c1ccc(F)cc1)c1ccc(F)cc1)CCCCC2,0
BIKXIF_spec_1_BA_2H,S=C(N[C@@H]1CCCC[C@H]1[NH+](CCCCC)C2CCCC2)Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3,1
BILJUD01_spec_1_LB,[O-][n+]1c2c(cc(cc2)OC)ccc1,0
BIMETU10_spec_0_BA_2H,N(C)C(=S)NCCSCc1c(Br)nc[nH]1,0
BINPEW_spec_1_LB_C,[C]1N(C(=C(N1c1c(cccc1C(C)C)C(C)C)C)C)c1c(cccc1C(C)C)C(C)C,0
BINRAU_spec_0_BA_2H,S=C(NC(=O)c1occc1)Nc1ccc(cc1)C(=O)O,0
BINREY_spec_0_BA_2H,N(c1ccc(cc1)C(=O)O)C(=S)NC(=O)c1sccc1,0
BIQWEG_spec_0_BA_2H,S=C(Nc1ccc(F)cc1)NC(=O)C(C)(C)C,0
BIQWOQ_spec_0_BA_2H,Clc1cc(NC(=S)NC(=O)c2ccccc2Cl)ccc1F,0
BIRNOI_spec_0_LB_E,Clc1ccc(C(=O)[C@@H]2[C@]3(c4c(NC3=O)cccc4)NC[C@H]2c2ccc(cc2)C(C)C)cc1,0
BIRQIF_spec_0_BA_2H,N(C(=O)c1cccs1)C(=S)Nc1ccc(cc1Cl)Cl,0
BISNOI_spec_0_LB_E,O=C1N(c2ccc(cc2[C@@]21N[C@H](c1ccccc1)[C@@H](C(=O)C)[C@]12c2c(N(Cc3ccccc3)C1=O)cccc2)C)Cc1ccccc1,0
BIVYAG_spec_0_LB,O1CCN(CC1)P(=O)(N1CCOCC1)N1CCOCC1,0
BIWWUC_spec_0_LB_E,O=C(OC)[C@H]1[C@H](N[C@]2(C(=O)N(c3c2cccc3)C)[C@@H]1C)c1ccc(cc1)Br,0
BIXPEF_spec_0_BB,CC(C)P(C(C)C)(C(C)C)=Nc1c2c(ccc1)cccc2N=P(C(C)C)(C(C)C)C(C)C,0
BIXPOP_spec_0_BB,c(ccc1)(N=P(C2CCCC2)(C3CCCC3)C4CCCC4)c5c1cccc5N=P(C6CCCC6)(C7CCCC7)C8CCCC8,0
BIXPUU_spec_0_LB_E,N1C(C(CC1=O)(C)C)(c1ccccc1)c1ccccc1,0
BIXQAB_spec_0_LB_E,O=C1N[C@](O)(C(C1(C)C)(C)C)c1ccccc1,0
BOBWEX_spec_0_BA_2H,N(CCNC(=S)NC(=O)c1ccccc1)C(=S)NC(=O)c1ccccc1,0
BOGKAJ_spec_0_LB,[P@]1(=O)(N([C@H](C(O)(c2ccccc2)c2ccccc2)c2ccccc2)C)N(C)[C@@H]2CCCC[C@H]2N1C,0
BOGKEN_spec_0_LB,[P@@]1(=O)(N([C@H]([C@H](O[Si](C)(C)C)c2ccccc2)c2ccccc2)C)N([C@H]2[C@H](N1C)CCCC2)C,0
BOGQIY_spec_1_BA_2H,S=C(NC(c1ccc([N+]([O-])=O)cc1)=O)Nc2ccc([N+]([O-])=O)cc2,0
BOJXIJ_spec_0_LB,c1cc2cccc(c2[n+]([O-])c1)I,0
BOJXOP_spec_0_LB,c1ccc2c3ccccc3c[n+]([O-])c2c1NS(=O)(=O)c1ccc(cc1)C,0
BOJXUV_spec_0_LB,c1(cccc2c1[n+](c(cc2)c1cccc2ccccc12)[O-])NS(=O)(=O)c1ccc(cc1)C,0
BOKJOC_spec_2_LB_C,N1([C]N(C(=C1c1ccccc1)c1ccccc1)Cc1ncccc1)Cc1ncccc1,0
BOLSUS_spec_0_BA_1H,Brc1cc2ccc(O)c(c2cc1)c1c(O)ccc2cc(Br)ccc12,0
BOMDUC_spec_0_BB,c1cc(c2cc(OC)ccc2n1)[C@H](O)[C@@H]1[N@]2CC[C@@H](C1)[C@H](C2)C=C,0
BOPFAO_spec_0_BA_2H,S=C(NC(=O)C1CCCCC1)Nc1cccc2ccccc12,0
BOVYOD_spec_1_LA,Fc1c(F)c(F)c(NC(C[N@+]23[C@@H](C[C@@H]([C@H](C3)C=C)CC2)[C@H](O)c4ccnc5c4cccc5)=O)cc1,1
BOVZIY_spec_0_BA_2H,FC(F)c1nn(C)cc1C(=O)NC(=O)Nc1cc(cc(c1)C)C,0
BOZYOF_spec_0_BA_2H,O=C(OC(C)(C)C)[C@@H](NC(=O)[C@@H](C(F)(F)F)CNC(=O)NCC)C(C)C,0
BOZZIA_spec_0_LB_E,N1[C@@]2(CCC1=O)C(C[C@H](CC2)C(C)(C)C)(C)C,0
BOZZOG_spec_0_LB_E,N1C(=O)CC[C@]21[C@@H](CCCC2)C(C)(C)C,0
BOZZUM_spec_0_BA_2H,O(CC)[C@H]1OC/C(=C\c2ccc(cc2)NC(=O)N[C@H](C)c2c3c(ccc2)cccc3)/C1,0
BPITPP_spec_0_BB,Brc1ccc(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)cc1,0
BUCGOY_spec_1_LB,P(=O)([C@@H](Cc1[n+]([O-])c(ccc1)CP(=O)(c1ccccc1)c1ccccc1)C(=O)N(CC)CC)(c1ccccc1)c1ccccc1,0
BUCZEG_spec_2_BA_1H,c1(c2c(cccc2)cc2ccccc12)c1cc2c(cccc2)c(c2c3c(cc(c4c5ccccc5cc5c4cccc5)c2O)cccc3)c1O,0
BUDCUA_spec_1_LB_E,C1(=O)[C@]2([C@@H]3C[C@H]([C@H]([C@H](C2)N3)CO)C[C@H](C)O)c2ccccc2N1,0
BUDZIK_spec_0_BA_2H,S=C(NC(=O)c1ccc(Cl)cc1)Nc1sc2c(n1)cccc2,0
BUFCOV_spec_0_BA_2H,s1c(C(=O)NC(=S)Nc2ccc(Br)cc2)ccc1,0
BUFLUK_spec_0_BA_2H,S=C(Nc1ccccc1)Nc2ccccc2/N=C/c3c([N+]([O-])=O)cc([N+]([O-])=O)cc3,0
BUFVEE_spec_0_LB_E,O(C1=C/C(=C(\C#N)/C(=O)OCC)/C=C(OC)[C@]21/C(=C/C(=O)OCC)/NC(C2)(C)C)C,0
BUFVII_spec_0_LB_E,O=C(OCC)/C=C/1\NC(C[C@@]21C=CC(=O)C=C2)(C)C,0
BUFZEI_spec_0_BA_2H,S=C(Nc1ccc([N+]([O-])=O)cc1)N[C@H](c2ccccc2)C,0
BUFZIM_spec_0_BA_2H,c1(ccccc1)[C@H](C)NC(=S)Nc1ccc(Cl)cc1,0
BULFUM_spec_0_BA_2H,O(c1ccc(/C(=N\c2c(cccc2C(C)C)C(C)C)/NC(=O)Nc2ccc(Cl)cc2)cc1)C,0
BULHOH_spec_0_BA_2H,c1(cc(NC(=O)Nc2cc(ccc2)C#N)ccc1)C#N,0
BURAMD_spec_0_BA_2H,CNC(=S)NCCCCc1c[nH]cn1,0
BUTQOW_spec_0_BA_2H,S=C(NC(=O)c1occc1)NC1CCCCC1,0
BUVLAG_spec_0_BA_2H,s1c(nc2c1cccc2)NC(=S)NC(=O)c1sccc1,0
BUWWAS_spec_0_LB_E,[C@]1([C@]([C@@H](C)O)(C(=O)OC)NC(=O)C1)(O)C,0
BUZKIS_spec_0_LB_E,O=C1NC[C@H](c2ccc(F)cc2)[C@]13N[C@H](c4ccccc4)[C@@H]([C@H]3c5ccccc5)[N+]([O-])=O,0
BUZKOY_spec_1_LB_E,S(=O)(=O)([C@H]1[C@@H](N[C@@]2([C@@H]1S(=O)(=O)c1ccccc1)C(=O)NC[C@H]2c1ccccc1)c1ccccc1)c1ccccc1,0
CABZIS_spec_1_LB_C,P(C(C)C)(C1=CC(=CC2=C3N(C(=CC(=C3)C(C)(C)C)P(C(C)C)C(C)C)[C]N12)C(C)(C)C)C(C)C,0
CACCEP_spec_0_BA_2H,S=C(Nc1ccccc1)N[C@@H](C(C)C)P(=O)(Oc1ccccc1)Oc1ccccc1,0
CACCIT_spec_0_BA_2H,S=C(Nc1ccccc1)N[C@H](C)P(=O)(Oc1ccccc1)Oc1ccccc1,0
CACCOA_spec_0_LB_E,[C@@H]1(c2ccccc2)[C@@H](CO)N[C@]2([C@H]1C(=O)c1ccccc1)c1ccccc1NC2=O,0
CACDIU_spec_0_LB_E,O=C(OC)[C@@H]1[C@@H](c2ccccc2)[C@]2(C(=O)c3c(OC2)cccc3)[C@@H](N1)c1ccc(OC)cc1,0
CADRUX_spec_0_LB_E,FC(F)([C@@]1(NC(=O)C(=C)C1)c1ccccc1)F,0
CADSAE_spec_0_LB_E,FC([C@@]1(NC(=O)C(=C)C1)C)(F)F,0
CAGGIB_spec_0_LB,n1(nnc2ccccc12)c1[n+](ccc(c1)C)[O-],0
CAGMAB_spec_0_BB,O[C@@H]([C@H]1[N@@]2C[C@@H]([C@@H](CC2)C1)C#C)c1ccnc2ccc(cc12)OC,0
CAGPIL_spec_1_BA_2H,O=C(N[C@H]([C@H](NC(=O)Nc1ccccc1)c1ccc(cc1)Cl)c1ccc(Cl)cc1)c1ccccc1,0
CAGPUY_spec_1_BB,Cc1cc(c2cc(C)cc(P(C)(C)=Nc3ccc(C(C)C)cc3)c2[nH]4)c4c(P(C)(C)=Nc5ccc(C(C)C)cc5)c1,0
CAGQOT_spec_0_BB,CC(C)c1ccc(N=P2(CCCC2)c3cc(C)cc4c3[nH]c5c(P6(CCCC6)=Nc7ccc(C(C)C)cc7)cc(C)cc54)cc1,0
CAJVAN_spec_1_LB_E,FC(c1ccccc1)(c2ccccc2)[C@H]3N/C(CC3)=[N+]([H])/Nc4c(F)c(F)c(F)c(F)c4F,1
CAJVUF_spec_0_LB_E,N1[C@@H]2C(C[C@@]1(C)c1c([nH]cc1)C2)(C)C,0
CALLEG_spec_2_LB_C,N1(Cc2c(=O)[nH]c(nc2)C)[C]SC(=C1C)CCO,0
CAMPAK_spec_0_LB_E,N1[C@@]2(C(=O)Nc3c2cccc3)[C@@H]([C@@H](c2cc(Cl)c(Cl)cc2)[C@@H]1c1ccccc1)C(=O)c1occc1,0
CANNEK_spec_0_LB_E,N1(c2ccccc2[C@@H]2[C@@H]3N[C@H](C[C@H]12)CC3)c1ccccc1,0
CANXOG_spec_1_BA_1H,c1(c(cc2ccccc2c1c1c(c(cc2ccccc12)C(=O)NO)O)C(=O)NO)O,0
CAPFAC_spec_0_BA_2H,N(c1ccc(cc1)NC(=O)C)C(=S)NC(=O)c1ccc(cc1)C(C)(C)C,0
CAPJEL_spec_1_BA_2H,CC(C)(C)[C@@H](C(N[C@@H](C(C)(C)C)C[NH+]1CCCC1)=O)NC([C@@H](NC(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)=S)C(C)(C)C)=O,1
CAPPOB_spec_0_LB_E,Brc1cccc([C@H]2[C@]3(N[C@@H](C2(C(=O)OCC)C(=O)OCC)c2ccc(Br)cc2)CCOC3=O)c1,0
CAPPUH_spec_0_LB_E,Brc1cc([C@@H]2C(C(OCC)=O)([C@@H](c3cc([N+]([O-])=O)ccc3)N[C@@]24C(OCC4)=O)C(OCC)=O)ccc1,0
CAQBAZ_spec_0_BA_2H,S=C(NCCCC)N/C(c1ccccc1)=N/c2cc([N+]([O-])=O)ccc2Cl,0
CAQBED_spec_0_BA_2H,S=C(NCC(C)C)N/C(c1ccccc1)=N/c2c(Cl)ccc([N+]([O-])=O)c2,0
CARMIU_spec_0_BA_2H,C(=S)(NC(=O)C(C)(C)C)NCC(=O)O,0
CAVFEM_spec_0_LB_E,O=C(OC)[C@@]1(NC(=O)[C@H]([C@]1(O)COC)C)CO,0
CAVFIQ_spec_0_LB_E,C(OCc1ccccc1)[C@]1(O)[C@](NC(=O)[C@H]1C)(COC(=O)C)C(=O)OC,0
CAYYIL_spec_0_BA_2H,n1([C@H]2[C@@H](CCCC2)NC(=S)N[C@H](C(=O)N(CC(C)C)CC(C)C)C(C)(C)C)c(ccc1c1ccccc1)C,0
CEBHOI_spec_0_LB_E,N1(C[C@H]([C@@H]2CC[C@H]1C2)NC(=O)[C@H]1NCCC1)[C@H](c1ccccc1)C,0
CEFTUD_spec_1_BA_1H,Oc1c(c2nc3ccccc3cc2)cc2c(cccc2)c1c1c2ccccc2ccc1O,0
CEGBAT_spec_0_BA_2H,O=C(OC[C@H](NC(=O)Nc1ccccc1)CC)Nc1ccccc1,0
CEJDIH_spec_0_BA_2H,Fc1c(NC(=O)Nc2ccccc2)c(F)c(F)c(F)c1F,0
CEJJIM_spec_0_BA_2H,S=C(Nc1n[nH]cn1)Nc1ccccc1,0
CEJTEQ_spec_0_BA_2H,CN(c1ccc(cc1)NC(=O)NC(=O)CS)C,0
CEKGAB_spec_0_BA_2H,c1(ncccc1)CNC(=S)Nc1c2c(cccc2)cc2c1cccc2,0
CEKJOR_spec_1_LB_C,S1[C]N(Cc2c(nc(nc2)C)N)C(=C1CCO)C,0
CENBUT_spec_0_LB_E,N1C(=O)[C@H]([C@@](O)(C1(C(=O)OC)C(=O)OC)C)CCOCc1ccccc1,0
CENMIS_spec_0_LB_E,[C@H]1([C@@H](C=C[C@@H]2C[C@@H](C[C@@H]([C@@H]12)C)C)/C(=C/C)/C)/C(=C\1/C(=O)N[C@@H](C1=O)C[C@](C)(C(=O)O)O)/O,0
CEPHUB_spec_2_LA,O=C(N(CC)CC)C[N@@+]12[C@@H]([C@H](c3ccnc4c3cccc4)O)C[C@H](CC2)[C@@H](C=C)C1,1
CEQKAN_spec_1_BA_2H,O=C(NCc1cnccc1)NCc1cnccc1,0
CEQXAA_spec_0_LB_E,[C@]12([C@H]([C@@H]([C@@H](C(=O)OC)N2)C)C(=O)Oc2c1cccc2)c1ccccc1,0
CERHUF_spec_0_LB_E,Brc1ccc([C@H]2[C@@H](N[C@H](c3c(O)cccc3)[C@@H]2[N+]([O-])=O)C(OC)=O)cc1,0
CERMUI_spec_0_BA_2H,S=C(NC(=O)c1c(Cl)cc(Cl)cc1)Nc1cc(Cl)c(Cl)cc1,0
CERQOG_spec_0_BA_1H,OC(C)([C@@H]1OC(C)(O[C@H]1C(C)(O)C)C)C,0
CERQUM_spec_0_BA_2H,S=C(Nc1ncccc1)NC(=O)C1CC1,0
CERVEB_spec_0_BA_1H,c1(c(c(cc2ccccc12)P(=O)(c1ccccc1)c1ccccc1)O)c1c(c(cc2ccccc12)P(=O)(c1ccccc1)c1ccccc1)O,0
CETNIB_spec_0_LB_E,O=C([C@]1(N[C@H]2c3ccccc3SC[C@@H]2[C@H]1C(=O)OC)C)OCC,0
CEWJOD_spec_1_LB,[O-][n+]1cccc2c1c([N+]#N)ccc2,1
CEZDAO_spec_1_LB_C,FC[C@H]1N2[C]N(c3ccccc3)N=C2CC1,0
CIBQIN_spec_0_BA_2H,O=C(NC1=C(NC2CCCCC2)C(=O)C1=O)NCCCC,0
CIBQOV_spec_1_BA_1H,P(c1c([C@@H](/N=C/c2cc3ccccc3c(c2O)c2c(O)c(cc3c2cccc3)/C=N/[C@@H](C)c2ccccc2P(c2ccccc2)c2ccccc2)C)cccc1)(c1ccccc1)c1ccccc1,0
CIDGIH_spec_0_BA_2H,n1c2c(ccc1)cccc2NC(=O)Nc1nc2c(cc1)cccc2,0
CIDNAH_spec_0_BB,O=C(Nc1ccccc1)N=P(c2ccccc2)(c3ccccc3)c4ccccc4,0
CIDPUD_spec_0_LB_E,C1(=O)c2ccccc2C(=O)C21[C@@H](c1ccccc1)[C@H](C(=O)OCC)N[C@]2(C(=O)OC)CC(=O)OC,0
CIDQEO_spec_0_LB_E,[C@]1(C(=O)OC)(CC(=O)OC)C2(C(=O)c3ccccc3C2=O)[C@@H]([C@H](N1)C(=O)OCC)c1cc(ccc1)F,0
CIGDAZ_spec_0_BA_2H,N(C(=S)NCc1occc1)C(=O)c1ccccc1,0
CIGSES_spec_0_BA_2H,O=C(Nc1nc2ccccc2cc1)Nc1cccc2cc[nH]c12,0
CIJFOS_spec_0_BA_2H,c1c(NC(=O)Nc2c3c(ccc2)cc[nH]3)nc2ccccc2c1,0
CIJGAF_spec_0_BB,CC(C)(C)N=P(c1ccccc1)(c2ccccc2)c3c([Si](C)(C)C)cccc3,0
CIJGEJ_spec_0_BB,CC(C)(C)N=P(c1ccccc1)(c2ccccc2)c3c([SiH](c4ccccc4)c5ccccc5)cccc3,0
CIKHOV_spec_0_LB_E,N1([C@H]([C@H](C[C@H]1C(=O)OC)C(=O)OC(C)(C)C)c1ccccc1)C(=O)[C@H]1[C@H](N[C@H](C1)C(=O)OC)c1ccccc1,0
CIKSEW_spec_0_BA_2H,S=C(NC(=O)c1occc1)Nc1sccn1,0
CIKSIA_spec_0_BA_2H,S(=O)(=O)(N)c1ccc(NC(=S)NC(=O)c2sccc2)cc1,0
CIKVAW_spec_0,O=C(NCS(=O)(O)=O)Nc1ccc(C(F)(F)F)cc1,0
CIKVEA_spec_0,O=C(NCC(=O)O)Nc1ccc(C(=O)O)cc1,0
CIKVOK_spec_1_BA_2H,FC(F)(F)c1ccc(NC(=S)NCC(=O)O)cc1,0
CIKWAX_spec_1_BA_2H,O=C(NCC(=O)OC(C)(C)C)Nc1ccc(C(F)(F)F)cc1,0
CILGOW_spec_1_BB,Cc1cc(C)c(N2C([H])=[N+]3C(C=CC=C3N=P(c4ccccc4)(c5ccccc5)c6ccccc6)=C2)c(C)c1,1
CIMKUG_spec_0_BA_2H,c1(ccc(cc1)Cl)S(=O)(=O)NC(=O)NC1CCCCC1,0
CINXIJ_spec_0_BA_2H,c1(cccc2ccccc12)C(=O)NC(=S)NCCCC,0
CIPYOR_spec_1_BA_2H,O=C1C(=C(C1=O)Nc1ccc(cc1)C(F)(F)F)NCc1c2ccccc2cc2c1cccc2,0
CIPYUX_spec_1_BA_2H,O=C(C1=O)C(Nc2ccc([N+]([O-])=O)cc2)=C1NCc3c4ccccc4cc5ccccc35,0
CISQED_spec_0_LB_E,P(=O)(OCC)([C@@H]1N[C@@H]([C@H](C(=O)OC)C1)c1ccccc1)OCC,0
CIVRUV_spec_0_BA_2H,c1(ccccc1)NC(=O)Nc1ncc[nH]1,0
CIWHIA_spec_0_BA_1H,C1(C)(C)O[C@H]([C@H]([C@@H](O)CC)O1)[C@H](CC)O,0
CIWMEC_spec_0_BA_2H,C1(=NN([C@H](C1)c1ccc(cc1)C)c1ccc(cc1)S(=O)(=O)NC(=O)NCCCC)c1ccc(C)cc1C,0
CIXKUR_spec_0_BA_2H,O=C(C12C[C@@H]3C[C@H](C2)C[C@@H](C3)C1)NC(Nc4cccc([N+]([O-])=O)c4)=S,0
CIXLAY_spec_0_BA_2H,O=C(C12C[C@H]3C[C@H](C[C@@H](C2)C3)C1)NC(Nc4ccc([N+]([O-])=O)cc4)=S,0
CIXQAE_spec_0_LB_E,c12ccccc2sc(n1)[C@@H]1NC(=O)CC1,0
CIZMAA_spec_0_LB_E,[C@@]12([C@H](C(C)C)O[C@@H](OC1)c1ccccc1)[C@H]([C@](C(=O)N2)(O)C)O,0
COBDOM_spec_0_BA_2H,Brc1ccc(nc1)NC(=S)NCCc1cc(OC)ccc1OC,0
COBTEV_spec_0_BA_2H,S=C(NC(=O)c1ccc(Br)cc1)Nc1cc2cccnc2c2ncccc12,0
COBXEZ_spec_0_LB_E,O(C(=O)[C@H]1NC(=O)CC1)C(C)C,0
COBYOK_spec_0_LB_E,C1CC(=O)N[C@@H]1C(=O)OC(C)(C)C,0
COCDEE_spec_0_BA_1H,O(c1cc2c3-c4c([C@@H](O)[C@H](O)c3ccc2cc1)ccc1c4cc(OC)cc1)C,0
COCMEN_spec_1_BA_2H,C(NC(=O)Nc1ccccc1)Cc1nc[nH]c1,0
CODFIK_spec_0_LB,S1c2c[n+](ccc2Oc2ccccc12)[O-],0
COFGUA_spec_0_LB_E,N1[C@H](C(=O)Nc2ccc3ccccc3c2c2c3ccccc3ccc2N)CCC1,0
COFHAH_spec_0_LB_E,N1CCC[C@H]1C(=O)Nc1ccc2ccccc2c1c1c2ccccc2ccc1NC(=O)[C@@H]1CCCN1,0
COHTIF_spec_0_LB_E,N1([C@H]([C@H](C[C@H]1C(=O)OC)C(=O)O[C@H]1[C@H](C(C)C)CC[C@@H](C)C1)c1c(cccc1)C)C(=O)[C@H]1[C@H](N[C@H](C1)C(=O)OC)c1c(cccc1)C,0
COJJOB_spec_0_LB,c1(F)c(I)c(c(c(F)c1/C=C/c1cc[n+]([O-])cc1)I)F,0
COJVUS_spec_0_LB_E,N1C[C@H]([C@@H]2[C@@](C(=C[C@]12c1ccccc1)c1ccccc1)(O)c1ccccc1)C,0
COLTIJ_spec_0_LB_E,O=C1N[C@@]2(c3c(CC2)c(ccc3OC)Br)CC1,0
COLTOP_spec_0_LB_E,c12c(cccc1OC)CC[C@@]12NC(=O)CC1,0
COLTUV_spec_0_LB_E,O=C1N[C@@]2(c3c(O)cccc3CC2)CC1,0
COLVAD_spec_1_LB_E,O=C(CC1)N[C@@]1(CC2)c3c2cccc3OS(C(F)(F)F)(=O)=O,0
COMBIS_spec_0_LB_E,O=C1N[C@]([C@@H]2[C@]1(C2(C#N)C#N)C#N)(O)C,0
COMDUG_spec_0_LB_E,P(c1ccccc1)(c1ccccc1)c1cccc2CC[C@]3(NCCC3)c12,0
COMFAO_spec_0_LB_E,N1[C@]2(CCc3c2cccc3)CCC1=O,0
CONFAP_spec_0_BA_2H,FC(F)(c1c(ccc(NC(=O)Nc2ccc(Oc3ccnc(C(=O)NC)c3)cc2)c1)Br)F,0
CONKOH_spec_0_BA_2H,O=C(NCCc1nc[nH]c1)Nc1ccc(cc1)C,0
CONKUM_spec_0_BA_2H,O=C(Nc1ccccc1NC(=O)C)Nc1ccc(cc1)C(F)(F)F,0
CONLEX_spec_0_BA_2H,O=C(Nc1ccc(cc1)C(F)(F)F)Nc1ccc(NC(=O)C)cc1,0
CONMID_spec_0_BA_2H,c1(ccc(cc1)I)NC(=O)Nc1ccc(cc1)I,0
COPFEU_spec_0_LB_E,C(C)(C)(OC(=O)CC[C@@]1(NC(=O)CC1)C(=O)O)C,0
COPSIM_spec_0_LB_E,O=C([C@H]1NC[C@H](C1)OC(c2ccc([N+]([O-])=O)cc2)=O)OC,0
CORZEQ_spec_0_BA_2H,Fc1cccc(F)c1C(=O)NC(=O)Nc1ccc(Oc2ccc(cc2Cl)C(F)(F)F)cc1F,0
COVZOF_spec_0_BA_2H,Clc1cc(NC(=O)Nc2ccc(NC(=O)Nc3cc(Cl)c(cc3)C)cc2)ccc1C,0
COWPOV_spec_0_LB,O=C(C[C@H](c1ccccc1)[C@H]1CSc2c(C1=C(C#N)C#N)cccc2)c1[n+]([O-])cccc1,0
COWYIY_spec_0_LB_E,O=C([C@@H]1N[C@H](C([C@H]1c1sccc1)(C#N)C#N)c1cccnc1)OC,0
COWYOE_spec_0_LB_E,n1cc([C@H]2N[C@@H]([C@H](C2(C#N)C#N)c2ccc(C)cc2)C(=O)OC)ccc1,0
COWYUK_spec_0_LB_E,Clc1ccc([C@H]2[C@H](C(=O)OC)N[C@H](C2(C#N)C#N)c2sccc2)cc1,0
COWZAR_spec_0_LB_E,N1[C@H](C(C#N)([C@@H](c2ccc(cc2)C)[C@@H]1C(=O)OCC)C#N)c1sccc1,0
COXCAU_spec_0_BB,CC(C)c1c(N=P(c2ccccc2)(c3ccccc3)c4cccc5c4oc6ccccc65)c(C(C)C)ccc1,0
COYNOU_spec_0_BA_2H,O=C(Nc1ncccn1)Nc1ccccc1,0
COZNIQ_spec_1_LB_E,c1(ccc(cc1)[C@]12CC[C@]([C@@H]3[C@H]1C(=O)N(C3=O)c1ccccc1)(N2)C(=O)OC)Cl,0
CPFBUR_spec_0_BA_2H,N(C(=O)NC(=O)c1c(F)cccc1F)c1ccc(Cl)cc1,0
CUBFEK_spec_0_LB,[P@]1(=O)(N(c2c(C(=O)N1C)cccc2)CCCl)N(CCCl)CCCl,0
CUCRAW_spec_0_LB_E,[S@](=O)([C@H]([C@@H]1NC(=O)C[C@H]1O)c1ccccc1)C(C)(C)C,0
CUCYEG_spec_0_BA_2H,O=C(NC(=S)Nc1nccc(c1)C)c1ccc(cc1)C,0
CUHDOA_spec_0_BA_2H,O=C(Nc1c(C(=O)OC)cccc1)NC1CCCCC1,0
CUHFAP_spec_0_LB_E,C1(=O)N[C@H]([C@@H](C1)c1ccccc1)c1ccccc1,0
CUHMUO_spec_0_LB_E,N1C(=O)[C@@H]([C@@H]2[C@@H]1CCCC2)C,0
CUNCEU_spec_0_BA_2H,O=C(N[C@H](C(=C)C)Cc1ccccc1)N[C@H](C(=C)C)Cc1ccccc1,0
CUNKUU_spec_0_BA_2H,O=S(NC(NC1=NC(C)=NC(OC)=N1)=O)(c2cc(N(C)CC=C)ccc2Cl)=O,0
CUNLAA_spec_0_LB_E,FC(F)(F)[C@@H](N[C@]1(C(N(C)c2c1cc(Br)cc2C)=O)[C@H]3[N+]([O-])=O)[C@H]3c4ccccc4,0
CURDEZ_spec_0_BB,CC(C)c1c(N=P(c2ccccc2)(c3ccccc3)CP(c4ccccc4)(c5ccccc5)=Nc6c(C(C)C)cccc6C(C)C)c(C(C)C)ccc1,0
CUSHUU_spec_0_LB_E,C(c1ccccc1)(c1ccccc1)(O)[C@@H]1C[C@H]2[C@@H](N1)N(C(=O)OCC)c1ccccc21,0
CUSJEH_spec_0_LB_E,S([C@@]12N[C@@]([C@@H]3[C@H]1C(=O)N(C3=O)c1ccccc1)([C@H]1[C@@H]2C(=O)N(C1=O)c1ccccc1)C(=O)OC)CCC,0
CUSWUJ_spec_0_BA_2H,O=C(Nc1nonc1c1ccc(Cl)cc1)Nc1ccc(cc1)C(F)(F)F,0
